Local time,Open,High,Low,Close,Volume
20.02.2018 05:52:46.000 GMT-0800,1.23313,1.23313,1.23313,1.23313,1
20.02.2018 05:52:47.000 GMT-0800,1.23313,1.23313,1.23312,1.23312,4.25
20.02.2018 05:52:48.000 GMT-0800,1.23309,1.23317,1.23309,1.23317,5.720000000000001
20.02.2018 05:52:49.000 GMT-0800,1.23317,1.23317,1.23316,1.23316,2.75
20.02.2018 05:52:50.000 GMT-0800,1.23317,1.23317,1.23315,1.23315,5.58
20.02.2018 05:52:51.000 GMT-0800,1.23317,1.23317,1.23315,1.23315,4
20.02.2018 05:52:52.000 GMT-0800,1.23314,1.23314,1.23313,1.23313,3.2500000000000004
20.02.2018 05:52:53.000 GMT-0800,1.23313,1.23313,1.23311,1.23311,3.62
20.02.2018 05:52:54.000 GMT-0800,1.23311,1.23312,1.23311,1.23312,3.2500000000000004
20.02.2018 05:52:55.000 GMT-0800,1.23313,1.23313,1.23313,1.23313,4
20.02.2018 05:52:56.000 GMT-0800,1.23313,1.23313,1.23313,1.23313,2
20.02.2018 05:52:57.000 GMT-0800,1.23313,1.23313,1.23313,1.23313,3.2500000000000004
20.02.2018 05:52:58.000 GMT-0800,1.23313,1.23313,1.23313,1.23313,1
20.02.2018 05:53:00.000 GMT-0800,1.23312,1.23312,1.23312,1.23312,1
20.02.2018 05:53:01.000 GMT-0800,1.23313,1.23313,1.23313,1.23313,1
20.02.2018 05:53:02.000 GMT-0800,1.23313,1.23313,1.23313,1.23313,1
20.02.2018 05:53:03.000 GMT-0800,1.23312,1.23314,1.23312,1.23314,2
20.02.2018 05:53:04.000 GMT-0800,1.23316,1.23317,1.23314,1.23314,6.319999999999999
20.02.2018 05:53:07.000 GMT-0800,1.23314,1.23317,1.23314,1.23317,2.39
20.02.2018 05:53:08.000 GMT-0800,1.23318,1.23318,1.23317,1.23317,3.1199999999999997
20.02.2018 05:53:09.000 GMT-0800,1.23317,1.23317,1.23317,1.23317,1
20.02.2018 05:53:10.000 GMT-0800,1.23317,1.23317,1.23317,1.23317,2
20.02.2018 05:53:11.000 GMT-0800,1.23317,1.23317,1.23315,1.23315,9.989999999999998
20.02.2018 05:53:12.000 GMT-0800,1.23315,1.23315,1.23315,1.23315,1.57
20.02.2018 05:53:13.000 GMT-0800,1.23315,1.23315,1.23313,1.23313,7.819999999999999
20.02.2018 05:53:14.000 GMT-0800,1.23313,1.23315,1.23313,1.23315,2
20.02.2018 05:53:15.000 GMT-0800,1.23314,1.23314,1.23314,1.23314,2
20.02.2018 05:53:16.000 GMT-0800,1.23315,1.23315,1.23315,1.23315,1.5
20.02.2018 05:53:17.000 GMT-0800,1.23315,1.23315,1.23315,1.23315,3
20.02.2018 05:53:18.000 GMT-0800,1.23315,1.23315,1.23314,1.23314,2.2
20.02.2018 05:53:19.000 GMT-0800,1.23314,1.23314,1.23314,1.23314,1
20.02.2018 05:53:20.000 GMT-0800,1.23315,1.23321,1.23315,1.23319,10.719999999999999
20.02.2018 05:53:21.000 GMT-0800,1.23320,1.23321,1.23320,1.23321,3.7
20.02.2018 05:53:22.000 GMT-0800,1.23319,1.23321,1.23319,1.23321,8.57
20.02.2018 05:53:23.000 GMT-0800,1.23318,1.23318,1.23314,1.23315,4.25
20.02.2018 05:53:25.000 GMT-0800,1.23315,1.23315,1.23315,1.23315,1
20.02.2018 05:53:26.000 GMT-0800,1.23314,1.23314,1.23314,1.23314,1
20.02.2018 05:53:27.000 GMT-0800,1.23315,1.23315,1.23315,1.23315,1
20.02.2018 05:53:28.000 GMT-0800,1.23312,1.23312,1.23310,1.23310,7.870000000000001
20.02.2018 05:53:29.000 GMT-0800,1.23309,1.23309,1.23309,1.23309,1
20.02.2018 05:53:30.000 GMT-0800,1.23310,1.23310,1.23309,1.23309,2.12
20.02.2018 05:53:31.000 GMT-0800,1.23309,1.23309,1.23304,1.23304,3
20.02.2018 05:53:32.000 GMT-0800,1.23306,1.23306,1.23306,1.23306,3.7399999999999998
20.02.2018 05:53:33.000 GMT-0800,1.23305,1.23305,1.23296,1.23301,5.87
20.02.2018 05:53:34.000 GMT-0800,1.23303,1.23310,1.23303,1.23310,6.5200000000000005
20.02.2018 05:53:35.000 GMT-0800,1.23308,1.23308,1.23308,1.23308,2
20.02.2018 05:53:36.000 GMT-0800,1.23306,1.23308,1.23306,1.23308,4.75
20.02.2018 05:53:37.000 GMT-0800,1.23308,1.23309,1.23308,1.23309,4.720000000000001
20.02.2018 05:53:38.000 GMT-0800,1.23309,1.23309,1.23308,1.23308,2.5
20.02.2018 05:53:39.000 GMT-0800,1.23308,1.23308,1.23308,1.23308,3.2500000000000004
20.02.2018 05:53:40.000 GMT-0800,1.23309,1.23309,1.23308,1.23308,3
20.02.2018 05:53:42.000 GMT-0800,1.23310,1.23310,1.23310,1.23310,6.75
20.02.2018 05:53:43.000 GMT-0800,1.23309,1.23312,1.23309,1.23312,3.5
20.02.2018 05:53:44.000 GMT-0800,1.23314,1.23316,1.23314,1.23315,9.450000000000001
20.02.2018 05:53:45.000 GMT-0800,1.23320,1.23320,1.23319,1.23319,4.119999999999999
20.02.2018 05:53:46.000 GMT-0800,1.23318,1.23319,1.23318,1.23319,4.75
20.02.2018 05:53:47.000 GMT-0800,1.23316,1.23319,1.23316,1.23319,11.950000000000001
20.02.2018 05:53:48.000 GMT-0800,1.23318,1.23319,1.23318,1.23318,3.4999999999999996
20.02.2018 05:53:49.000 GMT-0800,1.23314,1.23314,1.23310,1.23310,3.7499999999999996
20.02.2018 05:53:50.000 GMT-0800,1.23310,1.23310,1.23305,1.23305,7.869999999999999
20.02.2018 05:53:51.000 GMT-0800,1.23304,1.23305,1.23303,1.23305,8.700000000000001
20.02.2018 05:53:52.000 GMT-0800,1.23305,1.23305,1.23305,1.23305,9.75
20.02.2018 05:53:53.000 GMT-0800,1.23304,1.23306,1.23303,1.23305,19.62
20.02.2018 05:53:54.000 GMT-0800,1.23307,1.23310,1.23307,1.23310,6
20.02.2018 05:53:55.000 GMT-0800,1.23309,1.23310,1.23307,1.23307,6.319999999999999
20.02.2018 05:53:56.000 GMT-0800,1.23303,1.23303,1.23303,1.23303,3.74
20.02.2018 05:53:57.000 GMT-0800,1.23303,1.23304,1.23303,1.23304,6.37
20.02.2018 05:53:58.000 GMT-0800,1.23303,1.23309,1.23303,1.23309,3.5
20.02.2018 05:53:59.000 GMT-0800,1.23311,1.23312,1.23311,1.23312,11.95
20.02.2018 05:54:00.000 GMT-0800,1.23310,1.23310,1.23304,1.23304,9.2
20.02.2018 05:54:01.000 GMT-0800,1.23305,1.23305,1.23305,1.23305,7.5
20.02.2018 05:54:02.000 GMT-0800,1.23305,1.23305,1.23305,1.23305,6.74
20.02.2018 05:54:03.000 GMT-0800,1.23303,1.23303,1.23303,1.23303,1
20.02.2018 05:54:04.000 GMT-0800,1.23304,1.23304,1.23303,1.23303,5.01
20.02.2018 05:54:05.000 GMT-0800,1.23300,1.23303,1.23299,1.23303,14.270000000000001
20.02.2018 05:54:06.000 GMT-0800,1.23299,1.23303,1.23299,1.23303,11
20.02.2018 05:54:07.000 GMT-0800,1.23303,1.23303,1.23303,1.23303,4.27
20.02.2018 05:54:08.000 GMT-0800,1.23302,1.23303,1.23302,1.23303,4.53
20.02.2018 05:54:09.000 GMT-0800,1.23303,1.23303,1.23303,1.23303,3.19
20.02.2018 05:54:10.000 GMT-0800,1.23303,1.23307,1.23303,1.23307,5.6899999999999995
20.02.2018 05:54:11.000 GMT-0800,1.23304,1.23305,1.23303,1.23303,10.08
20.02.2018 05:54:12.000 GMT-0800,1.23301,1.23301,1.23301,1.23301,3
20.02.2018 05:54:13.000 GMT-0800,1.23302,1.23302,1.23302,1.23302,2.25
20.02.2018 05:54:14.000 GMT-0800,1.23302,1.23302,1.23302,1.23302,3
20.02.2018 05:54:15.000 GMT-0800,1.23302,1.23303,1.23302,1.23303,3.8299999999999996
20.02.2018 05:54:16.000 GMT-0800,1.23305,1.23308,1.23302,1.23302,8.11
20.02.2018 05:54:17.000 GMT-0800,1.23303,1.23307,1.23302,1.23307,7.7700000000000005
20.02.2018 05:54:18.000 GMT-0800,1.23305,1.23305,1.23304,1.23304,5.44
20.02.2018 05:54:19.000 GMT-0800,1.23303,1.23304,1.23303,1.23304,4.4399999999999995
20.02.2018 05:54:20.000 GMT-0800,1.23304,1.23304,1.23303,1.23303,4.69
20.02.2018 05:54:21.000 GMT-0800,1.23302,1.23307,1.23300,1.23307,7.57
20.02.2018 05:54:22.000 GMT-0800,1.23306,1.23306,1.23304,1.23304,2
20.02.2018 05:54:23.000 GMT-0800,1.23305,1.23305,1.23305,1.23305,3.75
20.02.2018 05:54:24.000 GMT-0800,1.23303,1.23303,1.23300,1.23300,5.12
20.02.2018 05:54:25.000 GMT-0800,1.23301,1.23305,1.23301,1.23305,4
20.02.2018 05:54:26.000 GMT-0800,1.23304,1.23304,1.23301,1.23304,8.19
20.02.2018 05:54:27.000 GMT-0800,1.23304,1.23304,1.23304,1.23304,1.87
20.02.2018 05:54:28.000 GMT-0800,1.23304,1.23305,1.23300,1.23305,19.44
20.02.2018 05:54:29.000 GMT-0800,1.23305,1.23305,1.23304,1.23304,4.5
20.02.2018 05:54:30.000 GMT-0800,1.23304,1.23304,1.23304,1.23304,1.87
20.02.2018 05:54:31.000 GMT-0800,1.23305,1.23305,1.23305,1.23305,11.39
20.02.2018 05:54:32.000 GMT-0800,1.23303,1.23307,1.23303,1.23306,19.42
20.02.2018 05:54:33.000 GMT-0800,1.23306,1.23312,1.23306,1.23310,17.45
20.02.2018 05:54:34.000 GMT-0800,1.23310,1.23310,1.23306,1.23306,6.82
20.02.2018 05:54:35.000 GMT-0800,1.23307,1.23309,1.23307,1.23309,10.070000000000002
20.02.2018 05:54:36.000 GMT-0800,1.23308,1.23310,1.23308,1.23308,23.659999999999997
20.02.2018 05:54:37.000 GMT-0800,1.23307,1.23309,1.23307,1.23309,5.32
20.02.2018 05:54:38.000 GMT-0800,1.23307,1.23307,1.23304,1.23304,7.9
20.02.2018 05:54:39.000 GMT-0800,1.23304,1.23304,1.23304,1.23304,8.7
20.02.2018 05:54:40.000 GMT-0800,1.23304,1.23307,1.23304,1.23307,5.199999999999999
20.02.2018 05:54:41.000 GMT-0800,1.23308,1.23308,1.23307,1.23307,4.199999999999999
20.02.2018 05:54:42.000 GMT-0800,1.23308,1.23308,1.23308,1.23308,2.12
20.02.2018 05:54:43.000 GMT-0800,1.23308,1.23308,1.23308,1.23308,1.95
20.02.2018 05:54:44.000 GMT-0800,1.23307,1.23310,1.23307,1.23308,12.72
20.02.2018 05:54:45.000 GMT-0800,1.23305,1.23305,1.23305,1.23305,10.65
20.02.2018 05:54:46.000 GMT-0800,1.23305,1.23305,1.23305,1.23305,9.15
20.02.2018 05:54:47.000 GMT-0800,1.23306,1.23312,1.23306,1.23312,12.77
20.02.2018 05:54:48.000 GMT-0800,1.23310,1.23310,1.23310,1.23310,4.15
20.02.2018 05:54:49.000 GMT-0800,1.23309,1.23309,1.23309,1.23309,2.2
20.02.2018 05:54:50.000 GMT-0800,1.23311,1.23317,1.23311,1.23316,13.6
20.02.2018 05:54:51.000 GMT-0800,1.23316,1.23316,1.23316,1.23316,5.85
20.02.2018 05:54:52.000 GMT-0800,1.23316,1.23316,1.23316,1.23316,3.15
20.02.2018 05:54:53.000 GMT-0800,1.23314,1.23318,1.23314,1.23316,15.22
20.02.2018 05:54:54.000 GMT-0800,1.23316,1.23316,1.23316,1.23316,1.95
20.02.2018 05:54:55.000 GMT-0800,1.23316,1.23316,1.23305,1.23305,19.27
20.02.2018 05:54:56.000 GMT-0800,1.23303,1.23303,1.23299,1.23299,4.4399999999999995
20.02.2018 05:54:57.000 GMT-0800,1.23298,1.23300,1.23298,1.23300,2.57
20.02.2018 05:54:58.000 GMT-0800,1.23300,1.23300,1.23297,1.23297,11.85
20.02.2018 05:54:59.000 GMT-0800,1.23296,1.23297,1.23296,1.23297,3.3199999999999994
20.02.2018 05:55:00.000 GMT-0800,1.23296,1.23299,1.23296,1.23299,5.2
20.02.2018 05:55:01.000 GMT-0800,1.23298,1.23300,1.23298,1.23300,2
20.02.2018 05:55:02.000 GMT-0800,1.23301,1.23304,1.23301,1.23304,4.57
20.02.2018 05:55:03.000 GMT-0800,1.23303,1.23303,1.23299,1.23299,14.000000000000002
20.02.2018 05:55:04.000 GMT-0800,1.23300,1.23301,1.23300,1.23301,8.700000000000001
20.02.2018 05:55:05.000 GMT-0800,1.23299,1.23299,1.23299,1.23299,1
20.02.2018 05:55:07.000 GMT-0800,1.23299,1.23299,1.23299,1.23299,2
20.02.2018 05:55:08.000 GMT-0800,1.23299,1.23299,1.23298,1.23298,8.25
20.02.2018 05:55:09.000 GMT-0800,1.23297,1.23298,1.23296,1.23298,4.37
20.02.2018 05:55:10.000 GMT-0800,1.23301,1.23302,1.23299,1.23299,11.000000000000002
20.02.2018 05:55:11.000 GMT-0800,1.23297,1.23297,1.23296,1.23296,6.06
20.02.2018 05:55:12.000 GMT-0800,1.23294,1.23299,1.23294,1.23299,19.100000000000005
20.02.2018 05:55:13.000 GMT-0800,1.23298,1.23298,1.23294,1.23296,3.62
20.02.2018 05:55:14.000 GMT-0800,1.23297,1.23297,1.23296,1.23296,3.75
20.02.2018 05:55:15.000 GMT-0800,1.23297,1.23297,1.23296,1.23297,6.7
20.02.2018 05:55:16.000 GMT-0800,1.23295,1.23295,1.23295,1.23295,2
20.02.2018 05:55:17.000 GMT-0800,1.23295,1.23295,1.23294,1.23294,3.19
20.02.2018 05:55:18.000 GMT-0800,1.23295,1.23295,1.23291,1.23291,3
20.02.2018 05:55:19.000 GMT-0800,1.23292,1.23297,1.23292,1.23297,9.870000000000001
20.02.2018 05:55:20.000 GMT-0800,1.23298,1.23298,1.23296,1.23296,11.66
20.02.2018 05:55:21.000 GMT-0800,1.23293,1.23298,1.23293,1.23298,11.340000000000002
20.02.2018 05:55:22.000 GMT-0800,1.23298,1.23298,1.23297,1.23297,15.969999999999997
20.02.2018 05:55:23.000 GMT-0800,1.23296,1.23299,1.23296,1.23299,5.85
20.02.2018 05:55:24.000 GMT-0800,1.23300,1.23300,1.23295,1.23296,4.819999999999999
20.02.2018 05:55:25.000 GMT-0800,1.23297,1.23299,1.23297,1.23298,11.770000000000001
20.02.2018 05:55:26.000 GMT-0800,1.23299,1.23299,1.23298,1.23299,10.91
20.02.2018 05:55:27.000 GMT-0800,1.23298,1.23298,1.23295,1.23296,8.700000000000001
20.02.2018 05:55:29.000 GMT-0800,1.23296,1.23298,1.23296,1.23298,3.15
20.02.2018 05:55:30.000 GMT-0800,1.23300,1.23302,1.23295,1.23295,16.39
20.02.2018 05:55:31.000 GMT-0800,1.23296,1.23297,1.23296,1.23296,18.66
20.02.2018 05:55:32.000 GMT-0800,1.23295,1.23295,1.23295,1.23295,2.89
20.02.2018 05:55:33.000 GMT-0800,1.23296,1.23296,1.23295,1.23296,8.1
20.02.2018 05:55:34.000 GMT-0800,1.23295,1.23296,1.23295,1.23296,8.01
20.02.2018 05:55:35.000 GMT-0800,1.23295,1.23295,1.23295,1.23295,3.3999999999999995
20.02.2018 05:55:36.000 GMT-0800,1.23295,1.23295,1.23295,1.23295,3.52
20.02.2018 05:55:37.000 GMT-0800,1.23294,1.23296,1.23294,1.23296,10.27
20.02.2018 05:55:38.000 GMT-0800,1.23293,1.23293,1.23293,1.23293,2.65
20.02.2018 05:55:39.000 GMT-0800,1.23295,1.23295,1.23294,1.23294,6.500000000000001
20.02.2018 05:55:40.000 GMT-0800,1.23294,1.23295,1.23291,1.23291,8.160000000000002
20.02.2018 05:55:41.000 GMT-0800,1.23287,1.23287,1.23281,1.23281,15.809999999999999
20.02.2018 05:55:42.000 GMT-0800,1.23284,1.23284,1.23284,1.23284,3.42
20.02.2018 05:55:43.000 GMT-0800,1.23284,1.23288,1.23284,1.23285,11.91
20.02.2018 05:55:44.000 GMT-0800,1.23284,1.23284,1.23279,1.23279,16.990000000000002
20.02.2018 05:55:45.000 GMT-0800,1.23278,1.23278,1.23266,1.23266,6.22
20.02.2018 05:55:46.000 GMT-0800,1.23268,1.23270,1.23268,1.23270,8.22
20.02.2018 05:55:47.000 GMT-0800,1.23269,1.23271,1.23269,1.23271,4.640000000000001
20.02.2018 05:55:48.000 GMT-0800,1.23272,1.23273,1.23269,1.23269,10.08
20.02.2018 05:55:49.000 GMT-0800,1.23271,1.23276,1.23271,1.23276,9.67
20.02.2018 05:55:50.000 GMT-0800,1.23273,1.23275,1.23273,1.23275,5.389999999999999
20.02.2018 05:55:51.000 GMT-0800,1.23271,1.23271,1.23265,1.23266,15.339999999999998
20.02.2018 05:55:52.000 GMT-0800,1.23262,1.23265,1.23260,1.23260,11.35
20.02.2018 05:55:53.000 GMT-0800,1.23257,1.23258,1.23257,1.23258,14.140000000000002
20.02.2018 05:55:54.000 GMT-0800,1.23258,1.23258,1.23258,1.23258,24.11
20.02.2018 05:55:55.000 GMT-0800,1.23256,1.23256,1.23253,1.23254,31.620000000000005
20.02.2018 05:55:56.000 GMT-0800,1.23254,1.23254,1.23254,1.23254,5.24
20.02.2018 05:55:57.000 GMT-0800,1.23251,1.23251,1.23251,1.23251,2
20.02.2018 05:55:58.000 GMT-0800,1.23249,1.23251,1.23249,1.23251,3.3199999999999994
20.02.2018 05:55:59.000 GMT-0800,1.23251,1.23252,1.23251,1.23251,9.469999999999999
20.02.2018 05:56:00.000 GMT-0800,1.23246,1.23254,1.23246,1.23254,12.270000000000001
20.02.2018 05:56:01.000 GMT-0800,1.23254,1.23256,1.23254,1.23256,6.450000000000001
20.02.2018 05:56:02.000 GMT-0800,1.23256,1.23256,1.23250,1.23250,10.650000000000002
20.02.2018 05:56:03.000 GMT-0800,1.23250,1.23250,1.23250,1.23250,2.5
20.02.2018 05:56:04.000 GMT-0800,1.23247,1.23251,1.23244,1.23251,27.449999999999996
20.02.2018 05:56:05.000 GMT-0800,1.23252,1.23255,1.23252,1.23255,6.7299999999999995
20.02.2018 05:56:06.000 GMT-0800,1.23252,1.23254,1.23250,1.23253,11.200000000000001
20.02.2018 05:56:07.000 GMT-0800,1.23251,1.23254,1.23251,1.23253,9.62
20.02.2018 05:56:08.000 GMT-0800,1.23253,1.23253,1.23253,1.23253,1.5
20.02.2018 05:56:09.000 GMT-0800,1.23253,1.23253,1.23253,1.23253,1.5
20.02.2018 05:56:10.000 GMT-0800,1.23253,1.23255,1.23252,1.23252,9.75
20.02.2018 05:56:11.000 GMT-0800,1.23253,1.23254,1.23253,1.23254,4
20.02.2018 05:56:12.000 GMT-0800,1.23256,1.23257,1.23256,1.23257,2.2
20.02.2018 05:56:13.000 GMT-0800,1.23257,1.23259,1.23257,1.23259,4.5
20.02.2018 05:56:14.000 GMT-0800,1.23261,1.23261,1.23261,1.23261,1.5
20.02.2018 05:56:15.000 GMT-0800,1.23261,1.23263,1.23261,1.23262,8.389999999999999
20.02.2018 05:56:16.000 GMT-0800,1.23260,1.23260,1.23250,1.23252,13.26
20.02.2018 05:56:17.000 GMT-0800,1.23252,1.23252,1.23250,1.23250,4.37
20.02.2018 05:56:18.000 GMT-0800,1.23251,1.23251,1.23250,1.23250,5.250000000000001
20.02.2018 05:56:19.000 GMT-0800,1.23250,1.23253,1.23250,1.23253,4.57
20.02.2018 05:56:20.000 GMT-0800,1.23252,1.23252,1.23252,1.23252,1
20.02.2018 05:56:21.000 GMT-0800,1.23253,1.23255,1.23253,1.23253,4.75
20.02.2018 05:56:22.000 GMT-0800,1.23252,1.23254,1.23252,1.23254,3.4999999999999996
20.02.2018 05:56:23.000 GMT-0800,1.23256,1.23257,1.23253,1.23253,8.409999999999998
20.02.2018 05:56:24.000 GMT-0800,1.23254,1.23254,1.23254,1.23254,2.7
20.02.2018 05:56:25.000 GMT-0800,1.23254,1.23254,1.23243,1.23243,12.650000000000002
20.02.2018 05:56:26.000 GMT-0800,1.23242,1.23242,1.23242,1.23242,1.5
20.02.2018 05:56:28.000 GMT-0800,1.23242,1.23244,1.23242,1.23244,4.9
20.02.2018 05:56:29.000 GMT-0800,1.23243,1.23247,1.23243,1.23244,8.770000000000001
20.02.2018 05:56:30.000 GMT-0800,1.23244,1.23245,1.23244,1.23245,2
20.02.2018 05:56:31.000 GMT-0800,1.23245,1.23245,1.23244,1.23244,2.2
20.02.2018 05:56:32.000 GMT-0800,1.23247,1.23247,1.23247,1.23247,6.07
20.02.2018 05:56:33.000 GMT-0800,1.23247,1.23247,1.23246,1.23247,4.9
20.02.2018 05:56:36.000 GMT-0800,1.23246,1.23246,1.23243,1.23246,5.45
20.02.2018 05:56:37.000 GMT-0800,1.23246,1.23246,1.23243,1.23243,3
20.02.2018 05:56:38.000 GMT-0800,1.23242,1.23242,1.23242,1.23242,1
20.02.2018 05:56:39.000 GMT-0800,1.23242,1.23242,1.23240,1.23242,6.2
20.02.2018 05:56:40.000 GMT-0800,1.23243,1.23243,1.23242,1.23243,3.77
20.02.2018 05:56:41.000 GMT-0800,1.23245,1.23248,1.23245,1.23248,16.34
20.02.2018 05:56:42.000 GMT-0800,1.23247,1.23248,1.23247,1.23247,8.47
20.02.2018 05:56:43.000 GMT-0800,1.23247,1.23247,1.23247,1.23247,1
20.02.2018 05:56:44.000 GMT-0800,1.23248,1.23248,1.23245,1.23246,9.459999999999999
20.02.2018 05:56:45.000 GMT-0800,1.23246,1.23248,1.23246,1.23247,7.079999999999999
20.02.2018 05:56:46.000 GMT-0800,1.23246,1.23246,1.23246,1.23246,3.15
20.02.2018 05:56:47.000 GMT-0800,1.23246,1.23246,1.23246,1.23246,4.6499999999999995
20.02.2018 05:56:48.000 GMT-0800,1.23246,1.23246,1.23246,1.23246,2.4
20.02.2018 05:56:49.000 GMT-0800,1.23246,1.23246,1.23246,1.23246,1.45
20.02.2018 05:56:50.000 GMT-0800,1.23245,1.23249,1.23245,1.23246,5.02
20.02.2018 05:56:51.000 GMT-0800,1.23245,1.23245,1.23245,1.23245,2.25
20.02.2018 05:56:52.000 GMT-0800,1.23245,1.23245,1.23245,1.23245,2.5
20.02.2018 05:56:53.000 GMT-0800,1.23245,1.23245,1.23245,1.23245,2
20.02.2018 05:56:55.000 GMT-0800,1.23246,1.23246,1.23245,1.23245,2
20.02.2018 05:56:56.000 GMT-0800,1.23245,1.23246,1.23245,1.23246,2.9499999999999997
20.02.2018 05:56:57.000 GMT-0800,1.23245,1.23247,1.23245,1.23247,3.7
20.02.2018 05:56:58.000 GMT-0800,1.23247,1.23247,1.23245,1.23245,3.7
20.02.2018 05:56:59.000 GMT-0800,1.23246,1.23246,1.23246,1.23246,1.39
20.02.2018 05:57:00.000 GMT-0800,1.23247,1.23247,1.23247,1.23247,11.85
20.02.2018 05:57:01.000 GMT-0800,1.23246,1.23246,1.23246,1.23246,3.67
20.02.2018 05:57:02.000 GMT-0800,1.23247,1.23254,1.23247,1.23253,10.77
20.02.2018 05:57:03.000 GMT-0800,1.23254,1.23254,1.23254,1.23254,4
20.02.2018 05:57:04.000 GMT-0800,1.23256,1.23256,1.23254,1.23254,2
20.02.2018 05:57:05.000 GMT-0800,1.23254,1.23254,1.23253,1.23253,2
20.02.2018 05:57:06.000 GMT-0800,1.23254,1.23254,1.23254,1.23254,1
20.02.2018 05:57:07.000 GMT-0800,1.23254,1.23254,1.23254,1.23254,1
20.02.2018 05:57:08.000 GMT-0800,1.23253,1.23253,1.23253,1.23253,1
20.02.2018 05:57:09.000 GMT-0800,1.23254,1.23254,1.23254,1.23254,1.1
20.02.2018 05:57:10.000 GMT-0800,1.23253,1.23253,1.23253,1.23253,2.51
20.02.2018 05:57:11.000 GMT-0800,1.23254,1.23254,1.23249,1.23249,5.12
20.02.2018 05:57:12.000 GMT-0800,1.23248,1.23250,1.23248,1.23250,6.37
20.02.2018 05:57:13.000 GMT-0800,1.23250,1.23250,1.23245,1.23245,5.250000000000001
20.02.2018 05:57:15.000 GMT-0800,1.23245,1.23247,1.23245,1.23246,13.2
20.02.2018 05:57:16.000 GMT-0800,1.23246,1.23246,1.23246,1.23246,1.5
20.02.2018 05:57:17.000 GMT-0800,1.23246,1.23250,1.23246,1.23250,19.94
20.02.2018 05:57:18.000 GMT-0800,1.23249,1.23250,1.23247,1.23250,27.799999999999997
20.02.2018 05:57:19.000 GMT-0800,1.23250,1.23250,1.23250,1.23250,2.1
20.02.2018 05:57:20.000 GMT-0800,1.23250,1.23251,1.23250,1.23251,4.75
20.02.2018 05:57:21.000 GMT-0800,1.23250,1.23251,1.23250,1.23251,5.95
20.02.2018 05:57:22.000 GMT-0800,1.23250,1.23251,1.23250,1.23251,2.5
20.02.2018 05:57:23.000 GMT-0800,1.23254,1.23254,1.23252,1.23252,3
20.02.2018 05:57:24.000 GMT-0800,1.23252,1.23252,1.23252,1.23252,1
20.02.2018 05:57:25.000 GMT-0800,1.23252,1.23252,1.23250,1.23250,2
20.02.2018 05:57:26.000 GMT-0800,1.23250,1.23250,1.23250,1.23250,1.57
20.02.2018 05:57:27.000 GMT-0800,1.23249,1.23249,1.23248,1.23248,3.69
20.02.2018 05:57:28.000 GMT-0800,1.23246,1.23246,1.23246,1.23246,10.83
20.02.2018 05:57:29.000 GMT-0800,1.23245,1.23245,1.23240,1.23241,17.759999999999998
20.02.2018 05:57:30.000 GMT-0800,1.23239,1.23239,1.23235,1.23235,6.0600000000000005
20.02.2018 05:57:31.000 GMT-0800,1.23235,1.23240,1.23235,1.23238,10.51
20.02.2018 05:57:32.000 GMT-0800,1.23236,1.23236,1.23235,1.23235,4.12
20.02.2018 05:57:33.000 GMT-0800,1.23236,1.23236,1.23233,1.23233,3
20.02.2018 05:57:34.000 GMT-0800,1.23233,1.23233,1.23232,1.23232,7.1899999999999995
20.02.2018 05:57:35.000 GMT-0800,1.23233,1.23233,1.23230,1.23230,2.5
20.02.2018 05:57:36.000 GMT-0800,1.23229,1.23229,1.23229,1.23229,1
20.02.2018 05:57:37.000 GMT-0800,1.23230,1.23230,1.23230,1.23230,6.750000000000001
20.02.2018 05:57:38.000 GMT-0800,1.23230,1.23230,1.23230,1.23230,3.37
20.02.2018 05:57:39.000 GMT-0800,1.23230,1.23230,1.23230,1.23230,6.26
20.02.2018 05:57:40.000 GMT-0800,1.23230,1.23230,1.23225,1.23225,15.26
20.02.2018 05:57:41.000 GMT-0800,1.23224,1.23224,1.23224,1.23224,2.77
20.02.2018 05:57:42.000 GMT-0800,1.23224,1.23224,1.23224,1.23224,1.76
20.02.2018 05:57:43.000 GMT-0800,1.23225,1.23225,1.23225,1.23225,4.39
20.02.2018 05:57:44.000 GMT-0800,1.23225,1.23225,1.23225,1.23225,5.32
20.02.2018 05:57:45.000 GMT-0800,1.23223,1.23223,1.23223,1.23223,1.2
20.02.2018 05:57:46.000 GMT-0800,1.23224,1.23224,1.23217,1.23218,7.4399999999999995
20.02.2018 05:57:47.000 GMT-0800,1.23213,1.23213,1.23213,1.23213,3.14
20.02.2018 05:57:48.000 GMT-0800,1.23213,1.23216,1.23213,1.23216,3.89
20.02.2018 05:57:49.000 GMT-0800,1.23216,1.23216,1.23216,1.23216,6.22
20.02.2018 05:57:50.000 GMT-0800,1.23217,1.23217,1.23215,1.23215,9.14
20.02.2018 05:57:51.000 GMT-0800,1.23215,1.23218,1.23215,1.23218,13.27
20.02.2018 05:57:52.000 GMT-0800,1.23218,1.23218,1.23216,1.23216,5.6899999999999995
20.02.2018 05:57:53.000 GMT-0800,1.23218,1.23218,1.23215,1.23215,9
20.02.2018 05:57:54.000 GMT-0800,1.23217,1.23217,1.23217,1.23217,9.339999999999998
20.02.2018 05:57:55.000 GMT-0800,1.23214,1.23215,1.23214,1.23215,7.870000000000001
